Node,Site,NO2,CO,O3,Pressure,NO2b,Humidity,Temperature,CO2,CO2temperature,Date,Hour,Segment,Interval,nValues
"jackpine","CPS",0,0,0,0,0,0,0,428.917063616391,11.6666669845581,1/12/2013 3:40:04 PM,15,8,"2013-01-12S1508",1

"jackpine","CPS",0,0,0,0,0,0,0,425.667851401286,11.5372886657715,1/12/2013 3:45:05 PM,15,9,"2013-01-12S1509",1

"jackpine","CPS",0,0,0,0,0,0,0,426.28673625613,11.4249992370605,1/12/2013 3:50:00 PM,15,10,"2013-01-12S1510",1

"jackpine","CPS",0,0,0,0,0,0,0,427.297792345415,11.3016662597656,1/12/2013 3:55:00 PM,15,11,"2013-01-12S1511",1

"jackpine","CPS",0,0,0,0,0,0,0,429.772147391031,11.1999998092651,1/12/2013 4:00:00 PM,16,0,"2013-01-12S1600",1

"jackpine","CPS",0,0,0,0,0,0,0,427.777886371605,11.0349998474121,1/12/2013 4:06:40 PM,16,1,"2013-01-12S1601",1

